date,close,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,return
2014-11-05,555.95,-8.24,-7.82,-11.92,-4.32,-2.5,-2.99,6.07,7.05,2.3,-0.76625595827
2014-11-06,551.69,-4.26,-12.5,-12.08,-16.18,-8.58,-6.76,-7.25,1.81,2.79,0.0235639580199
2014-11-07,551.82,0.13,-4.13,-12.37,-11.95,-16.05,-8.45,-6.63,-7.12,1.94,1.16161067015
2014-11-10,558.23,6.41,6.54,2.28,-5.96,-5.54,-9.64,-2.04,-0.22,-0.71,0.548161152213
2014-11-11,561.29,3.06,9.47,9.6,5.34,-2.9,-2.48,-6.58,1.02,2.84,-0.541609506672
2014-11-12,558.25,-3.04,0.02,6.43,6.56,2.3,-5.94,-5.52,-9.62,-2.02,-0.324227496641
2014-11-13,556.44,-1.81,-4.85,-1.79,4.62,4.75,0.49,-7.75,-7.33,-11.43,-0.224642369348
2014-11-14,555.19,-1.25,-3.06,-6.1,-3.04,3.37,3.5,-0.76,-9.0,-8.58,-1.54001332877
2014-11-17,546.64,-8.55,-9.8,-11.61,-14.65,-11.59,-5.18,-5.05,-9.31,-17.55,-0.389653153812
2014-11-18,544.51,-2.13,-10.68,-11.93,-13.74,-16.78,-13.72,-7.31,-7.18,-11.44,0.494022148354
2014-11-19,547.2,2.69,0.56,-7.99,-9.24,-11.05,-14.09,-11.03,-4.62,-4.49,-0.62865497076
2014-11-20,543.76,-3.44,-0.75,-2.88,-11.43,-12.68,-14.49,-17.53,-14.47,-8.06,0.391716933941
2014-11-21,545.89,2.13,-1.31,1.38,-0.75,-9.3,-10.55,-12.36,-15.4,-12.34,0.291267471469
2014-11-24,547.48,1.59,3.72,0.28,2.97,0.84,-7.71,-8.96,-10.77,-13.81,0.319646379776
2014-11-25,549.23,1.75,3.34,5.47,2.03,4.72,2.59,-5.96,-7.21,-9.02,-0.273109626204
2014-11-26,547.73,-1.5,0.25,1.84,3.97,0.53,3.22,1.09,-7.46,-8.71,0.2464718018
2014-11-28,549.08,1.35,-0.15,1.6,3.19,5.32,1.88,4.57,2.44,-6.11,-1.71741822685
2014-12-01,539.65,-9.43,-8.08,-9.58,-7.83,-6.24,-4.11,-7.55,-4.86,-6.99,-0.196423607894
2014-12-02,538.59,-1.06,-10.49,-9.14,-10.64,-8.89,-7.3,-5.17,-8.61,-5.92,-0.300785384058
2014-12-03,536.97,-1.62,-2.68,-12.11,-10.76,-12.26,-10.51,-8.92,-6.79,-10.23,1.04475110341
2014-12-04,542.58,5.61,3.99,2.93,-6.5,-5.15,-6.65,-4.9,-3.31,-1.18,-2.67241697077
2014-12-05,528.08,-14.5,-8.89,-10.51,-11.57,-21.0,-19.65,-21.15,-19.4,-17.81,0.501817906378
2014-12-08,530.73,2.65,-11.85,-6.24,-7.86,-8.92,-18.35,-17.0,-18.5,-16.75,1.01369811392
2014-12-09,536.11,5.38,8.03,-6.47,-0.86,-2.48,-3.54,-12.97,-11.62,-13.12,-1.50528809386
2014-12-10,528.04,-8.07,-2.69,-0.0400000000001,-14.54,-8.93,-10.55,-11.61,-21.04,-19.69,0.770774941292
2014-12-11,532.11,4.07,-4.0,1.38,4.03,-10.47,-4.86,-6.48,-7.54,-16.97,-1.99206930898
2014-12-12,521.51,-10.6,-6.53,-14.6,-9.22,-6.57,-21.07,-15.46,-17.08,-18.14,-1.08722747407
2014-12-15,515.84,-5.67,-16.27,-12.2,-20.27,-14.89,-12.24,-26.74,-21.13,-22.75,-3.42741935484
2014-12-16,498.16,-17.68,-23.35,-33.95,-29.88,-37.95,-32.57,-29.92,-44.42,-38.81,1.66412397623
2014-12-17,506.45,8.29,-9.39,-15.06,-25.66,-21.59,-29.66,-24.28,-21.63,-36.13,1.61318985092
2014-12-18,514.62,8.17,16.46,-1.22,-6.89,-17.49,-13.42,-21.49,-16.11,-13.46,1.05320430609
2014-12-19,520.04,5.42,13.59,21.88,4.2,-1.47,-12.07,-8.0,-16.07,-10.69,2.3575109607
2014-12-22,532.3,12.26,17.68,25.85,34.14,16.46,10.79,0.19,4.26,-3.81,1.21547999249
2014-12-23,538.77,6.47,18.73,24.15,32.32,40.61,22.93,17.26,6.66,10.73,-0.341518644319
2014-12-24,536.93,-1.84,4.63,16.89,22.31,30.48,38.77,21.09,15.42,4.82,0.854860037621
2014-12-26,541.52,4.59,2.75,9.22,21.48,26.9,35.07,43.36,25.68,20.01,-0.777441276407
2014-12-29,537.31,-4.21,0.38,-1.46,5.01,17.27,22.69,30.86,39.15,21.47,-0.377807969329
2014-12-30,535.28,-2.03,-6.24,-1.65,-3.49,2.98,15.24,20.66,28.83,37.12,-0.863099686146
2014-12-31,530.66,-4.62,-6.65,-10.86,-6.27,-8.11,-1.64,10.62,16.04,24.21,-0.209173482079
2015-01-02,529.55,-1.11,-5.73,-7.76,-11.97,-7.38,-9.22,-2.75,9.51,14.93,-1.90539137003
2015-01-05,519.46,-10.09,-11.2,-15.82,-17.85,-22.06,-17.47,-19.31,-12.84,-0.58,-2.46794748393
2015-01-06,506.64,-12.82,-22.91,-24.02,-28.64,-30.67,-34.88,-30.29,-32.13,-25.66,-0.294094426022
2015-01-07,505.15,-1.49,-14.31,-24.4,-25.51,-30.13,-32.16,-36.37,-31.78,-33.62,0.348411362962
2015-01-08,506.91,1.76,0.27,-12.55,-22.64,-23.75,-28.37,-30.4,-34.61,-30.02,-1.22112406542
2015-01-09,500.72,-6.19,-4.43,-5.92,-18.74,-28.83,-29.94,-34.56,-36.59,-40.8,-0.730947435693
2015-01-12,497.06,-3.66,-9.85,-8.09,-9.58,-22.4,-32.49,-33.6,-38.22,-40.25,0.953607210397
2015-01-13,501.8,4.74,1.08,-5.11,-3.35,-4.84,-17.66,-27.75,-28.86,-33.48,0.82303706656
2015-01-14,505.93,4.13,8.87,5.21,-0.98,0.78,-0.71,-13.53,-23.62,-24.73,-0.379499140197
2015-01-15,504.01,-1.92,2.21,6.95,3.29,-2.9,-1.14,-2.63,-15.45,-25.54,1.27874446936
2015-01-16,510.455,6.445,4.525,8.655,13.395,9.735,3.545,5.305,3.815,-9.005,-0.10089038211
2015-01-20,509.94,-0.515,5.93,4.01,8.14,12.88,9.22,3.03,4.79,3.3,2.04926069734
2015-01-21,520.39,10.45,9.935,16.38,14.46,18.59,23.33,19.67,13.48,15.24,3.24948596245
2015-01-22,537.3,16.91,27.36,26.845,33.29,31.37,35.5,40.24,36.58,30.39,0.865438302624
2015-01-23,541.95,4.65,21.56,32.01,31.495,37.94,36.02,40.15,44.89,41.23,-0.965033674693
2015-01-26,536.72,-5.23,-0.58,16.33,26.78,26.265,32.71,30.79,34.92,39.66,-2.89350126695
2015-01-27,521.19,-15.53,-20.76,-16.11,0.8,11.25,10.735,17.18,15.26,19.39,-1.68076900938
2015-01-28,512.43,-8.76,-24.29,-29.52,-24.87,-7.96,2.49,1.975,8.42,6.5,0.156118884531
2015-01-29,513.23,0.8,-7.96,-23.49,-28.72,-24.07,-7.16,3.29,2.775,9.22,4.73861621495
2015-01-30,537.55,24.32,25.12,16.36,0.83,-4.4,0.25,17.16,27.61,27.095,-0.995256255232
2015-02-02,532.2,-5.35,18.97,19.77,11.01,-4.52,-9.75,-5.1,11.81,22.26,0.206689214581
2015-02-03,533.3,1.1,-4.25,20.07,20.87,12.11,-3.42,-8.65,-4.0,12.91,-1.35008438027
2015-02-04,526.1,-7.2,-6.1,-11.45,12.87,13.67,4.91,-10.62,-15.85,-11.2,0.708990686181
2015-02-05,529.83,3.73,-3.47,-2.37,-7.72,16.6,17.4,8.64,-6.89,-12.12,0.763452428137
2015-02-06,533.875,4.045,7.775,0.575,1.675,-3.675,20.645,21.445,12.685,-2.845,-0.860688363381
2015-02-09,529.28,-4.595,-0.55,3.18,-4.02,-2.92,-8.27,16.05,16.85,8.09,2.05562273277
2015-02-10,540.16,10.88,6.285,10.33,14.06,6.86,7.96,2.61,26.93,27.73,-0.399881516588
2015-02-11,538.0,-2.16,8.72,4.125,8.17,11.9,4.7,5.8,0.45,24.77,1.48884758364
2015-02-12,546.01,8.01,5.85,16.73,12.135,16.18,19.91,12.71,13.81,8.46,0.943206168385
2015-02-13,551.16,5.15,13.16,11.0,21.88,17.285,21.33,25.06,17.86,18.96,-1.11582843457
2015-02-17,545.01,-6.15,-1.0,7.01,4.85,15.73,11.135,15.18,18.91,11.71,-0.433019577622
2015-02-18,542.65,-2.36,-8.51,-3.36,4.65,2.49,13.37,8.775,12.82,16.55,0.700267207224
2015-02-19,546.45,3.8,1.44,-4.71,0.44,8.45,6.29,17.17,12.575,16.62,-0.850947021685
2015-02-20,541.8,-4.65,-0.85,-3.21,-9.36,-4.21,3.8,1.64,12.52,7.925,-1.25507567368
2015-02-23,535.0,-6.8,-11.45,-7.65,-10.01,-16.16,-11.01,-3.0,-5.16,5.72,0.682242990654
2015-02-24,538.65,3.65,-3.15,-7.8,-4.0,-6.36,-12.51,-7.36,0.65,-1.51,1.6114359974
2015-02-25,547.33,8.68,12.33,5.53,0.88,4.68,2.32,-3.83,1.32,9.33,2.18515338096
2015-02-26,559.29,11.96,20.64,24.29,17.49,12.84,16.64,14.28,8.13,13.28,0.597185717606
2015-02-27,562.63,3.34,15.3,23.98,27.63,20.83,16.18,19.98,17.62,11.47,2.20215772355
2015-03-02,575.02,12.39,15.73,27.69,36.37,40.02,33.22,28.57,32.37,30.01,0.656498904386
2015-03-03,578.795,3.775,16.165,19.505,31.465,40.145,43.795,36.995,32.345,36.145,-0.080339325668
2015-03-04,578.33,-0.465,3.31,15.7,19.04,31.0,39.68,43.33,36.53,31.88,0.53689070254
2015-03-05,581.435,3.105,2.64,6.415,18.805,22.145,34.105,42.785,46.435,39.635,-1.46791988786
2015-03-06,572.9,-8.535,-5.43,-5.895,-2.12,10.27,13.61,25.57,34.25,37.9,0.209460638855
2015-03-09,574.1,1.2,-7.335,-4.23,-4.695,-0.92,11.47,14.81,26.77,35.45,-2.4821459676
2015-03-10,559.85,-14.25,-13.05,-21.585,-18.48,-18.945,-15.17,-2.78,0.56,12.52,-0.743056175761
2015-03-11,555.69,-4.16,-18.41,-17.21,-25.745,-22.64,-23.105,-19.33,-6.94,-3.6,0.986161348954
2015-03-12,561.17,5.48,1.32,-12.93,-11.73,-20.265,-17.16,-17.625,-13.85,-1.46,-1.45588680792
2015-03-13,553.0,-8.17,-2.69,-6.85,-21.1,-19.9,-28.435,-25.33,-25.795,-22.02,1.56238698011
2015-03-16,561.64,8.64,0.47,5.95,1.79,-12.46,-11.26,-19.795,-16.69,-17.155,-0.717541485649
2015-03-17,557.61,-4.03,4.61,-3.56,1.92,-2.24,-16.49,-15.29,-23.825,-20.72,1.5333297466
2015-03-18,566.16,8.55,4.52,13.16,4.99,10.47,6.31,-7.94,-6.74,-15.275,-0.43980500212
2015-03-19,563.67,-2.49,6.06,2.03,10.67,2.5,7.98,3.82,-10.43,-9.23,0.227083222453
2015-03-20,564.95,1.28,-1.21,7.34,3.31,11.95,3.78,9.26,5.1,-9.15,0.0743428622002
2015-03-23,565.37,0.42,1.7,-0.79,7.76,3.73,12.37,4.2,9.68,5.52,2.15257265154
2015-03-24,577.54,12.17,12.59,13.87,11.38,19.93,15.9,24.54,16.37,21.85,-1.82498181944
2015-03-25,567.0,-10.54,1.63,2.05,3.33,0.84,9.39,5.36,14.0,5.83,-0.592592592593
2015-03-26,563.64,-3.36,-13.9,-1.73,-1.31,-0.03,-2.52,6.03,2.0,10.64,-1.08047690015
2015-03-27,557.55,-6.09,-9.45,-19.99,-7.82,-7.4,-6.12,-8.61,-0.0600000000001,-4.09,0.642991659941
2015-03-30,561.135,3.585,-2.505,-5.865,-16.405,-4.235,-3.815,-2.535,-5.025,3.525,-1.14678285974
2015-03-31,554.7,-6.435,-2.85,-8.94,-12.3,-22.84,-10.67,-10.25,-8.97,-11.46,-0.939246439517
2015-04-01,549.49,-5.21,-11.645,-8.06,-14.15,-17.51,-28.05,-15.88,-15.46,-14.18,-1.48865311471
2015-04-02,541.31,-8.18,-13.39,-19.825,-16.24,-22.33,-25.69,-36.23,-24.06,-23.64,0.487705750864
2015-04-06,543.95,2.64,-5.54,-10.75,-17.185,-13.6,-19.69,-23.05,-33.59,-21.42,0.167294788124
2015-04-07,544.86,0.91,3.55,-4.63,-9.84,-16.275,-12.69,-18.78,-22.14,-32.68,0.730462871196
2015-04-08,548.84,3.98,4.89,7.53,-0.65,-5.86,-12.295,-8.71,-14.8,-18.16,-0.149406019969
2015-04-09,548.02,-0.82,3.16,4.07,6.71,-1.47,-6.68,-13.115,-9.53,-15.62,0.094887047918
2015-04-10,548.54,0.52,-0.3,3.68,4.59,7.23,-0.95,-6.16,-12.595,-9.01,0.0182302111058
2015-04-13,548.64,0.1,0.62,-0.2,3.78,4.69,7.33,-0.85,-6.06,-12.495,-1.61490230388
2015-04-14,539.78,-8.86,-8.76,-8.24,-9.06,-5.08,-4.17,-1.53,-9.71,-14.92,0.233428433806
2015-04-15,541.04,1.26,-7.6,-7.5,-6.98,-7.8,-3.82,-2.91,-0.27,-8.45,0.458376460151
2015-04-16,543.52,2.48,3.74,-5.12,-5.02,-4.5,-5.32,-1.34,-0.43,2.21,-1.98336767736
2015-04-17,532.74,-10.78,-8.3,-7.04,-15.9,-15.8,-15.28,-16.1,-12.12,-11.21,2.21308705935
2015-04-20,544.53,11.79,1.01,3.49,4.75,-4.11,-4.01,-3.49,-4.31,-0.33,-0.294749600573
2015-04-21,542.925,-1.605,10.185,-0.595,1.885,3.145,-5.715,-5.615,-5.095,-5.915,1.1520928305
2015-04-22,549.18,6.255,4.65,16.44,5.66,8.14,9.4,0.54,0.64,1.16,1.50770239266
2015-04-23,557.46,8.28,14.535,12.93,24.72,13.94,16.42,17.68,8.82,8.92,2.90603810139
2015-04-24,573.66,16.2,24.48,30.735,29.13,40.92,30.14,32.62,33.88,25.02,-1.31436739532
2015-04-27,566.12,-7.54,8.66,16.94,23.195,21.59,33.38,22.6,25.08,26.34,-0.309121740974
2015-04-28,564.37,-1.75,-9.29,6.91,15.19,21.445,19.84,31.63,20.85,23.33,-0.528022396655
2015-04-29,561.39,-2.98,-4.73,-12.27,3.93,12.21,18.465,16.86,28.65,17.87,-2.2479915923
2015-04-30,548.77,-12.62,-15.6,-17.35,-24.89,-8.69,-0.41,5.845,4.24,16.03,0.435519434371
2015-05-01,551.16,2.39,-10.23,-13.21,-14.96,-22.5,-6.3,1.98,8.235,6.63,0.304811669933
2015-05-04,552.84,1.68,4.07,-8.55,-11.53,-13.28,-20.82,-4.62,3.66,9.915,-1.77176036466
2015-05-05,543.045,-9.795,-8.115,-5.725,-18.345,-21.325,-23.075,-30.615,-14.415,-6.135,-1.46672927658
2015-05-06,535.08,-7.965,-17.76,-16.08,-13.69,-26.31,-29.29,-31.04,-38.58,-22.38,1.30074007625
2015-05-07,542.04,6.96,-1.005,-10.8,-9.12,-6.73,-19.35,-22.33,-24.08,-31.62,1.27481366689
2015-05-08,548.95,6.91,13.87,5.905,-3.89,-2.21,0.18,-12.44,-15.42,-17.17,-0.577466071591
2015-05-11,545.78,-3.17,3.74,10.7,2.735,-7.06,-5.38,-2.99,-15.61,-18.59,-1.2917292682
2015-05-12,538.73,-7.05,-10.22,-3.31,3.65,-4.315,-14.11,-12.43,-10.04,-22.66,0.141072522414
2015-05-13,539.49,0.76,-6.29,-9.46,-2.55,4.41,-3.555,-13.35,-11.67,-9.28,1.7998480046
2015-05-14,549.2,9.71,10.47,3.42,0.25,7.16,14.12,6.155,-3.64,-1.96,-0.493445010925
2015-05-15,546.49,-2.71,7.0,7.76,0.71,-2.46,4.45,11.41,3.445,-6.35,0.0329374736958
2015-05-18,546.67,0.18,-2.53,7.18,7.94,0.89,-2.28,4.63,11.59,3.625,0.477436113194
2015-05-19,549.28,2.61,2.79,0.0799999999999,9.79,10.55,3.5,0.33,7.24,14.2,0.588042528401
2015-05-20,552.51,3.23,5.84,6.02,3.31,13.02,13.78,6.73,3.56,10.47,0.778266456716
2015-05-21,556.81,4.3,7.53,10.14,10.32,7.61,17.32,18.08,11.03,7.86,-0.411271349293
2015-05-22,554.52,-2.29,2.01,5.24,7.85,8.03,5.32,15.03,15.79,8.74,-1.32186395441
2015-05-26,547.19,-7.33,-9.62,-5.32,-2.09,0.52,0.7,-2.01,7.7,8.46,1.2902282571
2015-05-27,554.25,7.06,-0.27,-2.56,1.74,4.97,7.58,7.76,5.05,14.76,-0.0126296797474
2015-05-28,554.18,-0.0700000000001,6.99,-0.34,-2.63,1.67,4.9,7.51,7.69,4.98,-1.59875852611
2015-05-29,545.32,-8.86,-8.93,-1.87,-9.2,-11.49,-7.19,-3.96,-1.35,-1.17,0.713342624514
2015-06-01,549.21,3.89,-4.97,-5.04,2.02,-5.31,-7.6,-3.3,-0.0699999999999,2.54,0.863057846725
2015-06-02,553.95,4.74,8.63,-0.23,-0.3,6.76,-0.57,-2.86,1.44,4.67,0.241899088365
2015-06-03,555.29,1.34,6.08,9.97,1.11,1.04,8.1,0.77,-1.52,2.78,-0.648309892128
2015-06-04,551.69,-3.6,-2.26,2.48,6.37,-2.49,-2.56,4.5,-2.83,-5.12,-0.391524225561
2015-06-05,549.53,-2.16,-5.76,-4.42,0.32,4.21,-4.65,-4.72,2.34,-4.99,-1.10094080396
2015-06-08,543.48,-6.05,-8.21,-11.81,-10.47,-5.73,-1.84,-10.7,-10.77,-3.71,-0.242879222786
2015-06-09,542.16,-1.32,-7.37,-9.53,-13.13,-11.79,-7.05,-3.16,-12.02,-12.09,1.92563081009
2015-06-10,552.6,10.44,9.12,3.07,0.91,-2.69,-1.35,3.39,7.28,-1.58,-0.463264567499
2015-06-11,550.04,-2.56,7.88,6.56,0.51,-1.65,-5.25,-3.91,0.83,4.72,-0.467238746273
2015-06-12,547.47,-2.57,-5.13,5.31,3.99,-2.06,-4.22,-7.82,-6.48,-1.74,-0.816483094964
2015-06-15,543.0,-4.47,-7.04,-9.6,0.84,-0.48,-6.53,-8.69,-12.29,-10.95,0.34438305709
2015-06-16,544.87,1.87,-2.6,-5.17,-7.73,2.71,1.39,-4.66,-6.82,-10.42,0.317506928258
2015-06-17,546.6,1.73,3.6,-0.87,-3.44,-6.0,4.44,3.12,-2.93,-5.09,1.75265276253
2015-06-18,556.18,9.58,11.31,13.18,8.71,6.14,3.58,14.02,12.7,6.65,0.240929195584
2015-06-19,557.52,1.34,10.92,12.65,14.52,10.05,7.48,4.92,15.36,14.04,0.387430047353
2015-06-22,559.68,2.16,3.5,13.08,14.81,16.68,12.21,9.64,7.08,17.52,0.662878787879
2015-06-23,563.39,3.71,5.87,7.21,16.79,18.52,20.39,15.92,13.35,10.79,-0.855535242017
2015-06-24,558.57,-4.82,-1.11,1.05,2.39,11.97,13.7,15.57,11.1,8.53,-0.110997726337
2015-06-25,557.95,-0.62,-5.44,-1.73,0.43,1.77,11.35,13.08,14.95,10.48,-0.876422618514
2015-06-26,553.06,-4.89,-5.51,-10.33,-6.62,-4.46,-3.12,6.46,8.19,10.06,-2.13539218168
2015-06-29,541.25,-11.81,-16.7,-17.32,-22.14,-18.43,-16.27,-14.93,-5.35,-3.62,-0.223556581986
2015-06-30,540.04,-1.21,-13.02,-17.91,-18.53,-23.35,-19.64,-17.48,-16.14,-6.56,0.603658988223
2015-07-01,543.3,3.26,2.05,-9.76,-14.65,-15.27,-20.09,-16.38,-14.22,-12.88,0.74360390208
2015-07-02,547.34,4.04,7.3,6.09,-5.72,-10.61,-11.23,-16.05,-12.34,-10.18,-0.314247085906
2015-07-06,545.62,-1.72,2.32,5.58,4.37,-7.44,-12.33,-12.95,-17.77,-14.06,0.808254829368
2015-07-07,550.03,4.41,2.69,6.73,9.99,8.78,-3.03,-7.92,-8.54,-13.36,-1.51446284748
2015-07-08,541.7,-8.33,-3.92,-5.64,-1.6,1.66,0.45,-11.36,-16.25,-16.87,0.544581871885
2015-07-09,544.65,2.95,-5.38,-0.97,-2.69,1.35,4.61,3.4,-8.41,-13.3,2.10410355274
2015-07-10,556.11,11.46,14.41,6.08,10.49,8.77,12.81,16.07,14.86,3.05,2.80879682077
2015-07-13,571.73,15.62,27.08,30.03,21.7,26.11,24.39,28.43,31.69,30.48,2.17760131531
2015-07-14,584.18,12.45,28.07,39.53,42.48,34.15,38.56,36.84,40.88,44.14,-0.0376596254579
2015-07-15,583.96,-0.22,12.23,27.85,39.31,42.26,33.93,38.34,36.62,40.66,3.05157887527
2015-07-16,601.78,17.82,17.6,30.05,45.67,57.13,60.08,51.75,56.16,54.44,16.2584333145
2015-07-17,699.62,97.84,115.66,115.44,127.89,143.51,154.97,157.92,149.59,154.0,-0.969097510077
2015-07-20,692.84,-6.78,91.06,108.88,108.66,121.11,136.73,148.19,151.14,142.81,0.362277004792
2015-07-21,695.35,2.51,-4.27,93.57,111.39,111.17,123.62,139.24,150.7,153.65,-0.0359531171353
2015-07-22,695.1,-0.25,2.26,-4.52,93.32,111.14,110.92,123.37,138.99,150.45,-2.93051359517
2015-07-23,674.73,-20.37,-20.62,-18.11,-24.89,72.95,90.77,90.55,103.0,118.62,-2.95822032517
2015-07-24,654.77,-19.96,-40.33,-40.58,-38.07,-44.85,52.99,70.81,70.59,83.04,0.534538845702
2015-07-27,658.27,3.5,-16.46,-36.83,-37.08,-34.57,-41.35,56.49,74.31,74.09,0.21115955459
2015-07-28,659.66,1.39,4.89,-15.07,-35.44,-35.69,-33.18,-39.96,57.88,75.7,0.268320043659
2015-07-29,661.43,1.77,3.16,6.66,-13.3,-33.67,-33.92,-31.41,-38.19,59.65,0.473217120481
2015-07-30,664.56,3.13,4.9,6.29,9.79,-10.17,-30.54,-30.79,-28.28,-35.06,-1.06235704827
2015-07-31,657.5,-7.06,-3.93,-2.16,-0.77,2.73,-17.23,-37.6,-37.85,-35.34,1.09809885932
2015-08-03,664.72,7.22,0.16,3.29,5.06,6.45,9.95,-10.01,-30.38,-30.63,-0.517511132507
2015-08-04,661.28,-3.44,3.78,-3.28,-0.15,1.62,3.01,6.51,-13.45,-33.82,1.81617469151
2015-08-05,673.29,12.01,8.57,15.79,8.73,11.86,13.63,15.02,18.52,-1.44,-0.466366647358
2015-08-06,670.15,-3.14,8.87,5.43,12.65,5.59,8.72,10.49,11.88,15.38,-0.859509065135
2015-08-07,664.39,-5.76,-8.9,3.11,-0.33,6.89,-0.17,2.96,4.73,6.12,-0.18814250666
2015-08-10,663.14,-1.25,-7.01,-10.15,1.86,-1.58,5.64,-1.42,1.71,3.48,4.09566607353
2015-08-11,690.3,27.16,25.91,20.15,17.01,29.02,25.58,32.8,25.74,28.87,0.169491525424
2015-08-12,691.47,1.17,28.33,27.08,21.32,18.18,30.19,26.75,33.97,26.91,-0.717312392439
2015-08-13,686.51,-4.96,-3.79,23.37,22.12,16.36,13.22,25.23,21.79,29.01,0.416599903862
2015-08-14,689.37,2.86,-2.1,-0.93,26.23,24.98,19.22,16.08,28.09,24.65,0.687584316115
2015-08-17,694.11,4.74,7.6,2.64,3.81,30.97,29.72,23.96,20.82,32.83,-0.775093284926
2015-08-18,688.73,-5.38,-0.64,2.22,-2.74,-1.57,25.59,24.34,18.58,15.44,0.770984275405
2015-08-19,694.04,5.31,-0.0700000000001,4.67,7.53,2.57,3.74,30.9,29.65,23.89,-2.09786179471
2015-08-20,679.48,-14.56,-9.25,-14.63,-9.89,-7.03,-11.99,-10.82,16.34,15.09,-5.21722493672
2015-08-21,644.03,-35.45,-50.01,-44.7,-50.08,-45.34,-42.48,-47.44,-46.27,-19.11,-4.02465723646
2015-08-24,618.11,-25.92,-61.37,-75.93,-70.62,-76.0,-71.26,-68.4,-73.36,-72.19,-0.912458947437
2015-08-25,612.47,-5.64,-31.56,-67.01,-81.57,-76.26,-81.64,-76.9,-74.04,-79.0,7.71792904142
2015-08-26,659.74,47.27,41.63,15.71,-19.74,-34.3,-28.99,-34.37,-29.63,-26.77,1.24594537242
2015-08-27,667.96,8.22,55.49,49.85,23.93,-11.52,-26.08,-20.77,-26.15,-21.41,-1.23809808971
2015-08-28,659.69,-8.27,-0.05,47.22,41.58,15.66,-19.79,-34.35,-29.04,-34.42,-1.79932998833
2015-08-31,647.82,-11.87,-20.14,-11.92,35.35,29.71,3.79,-31.66,-46.22,-40.91,-2.8186842024
2015-09-01,629.56,-18.26,-30.13,-38.4,-30.18,17.09,11.45,-14.47,-49.92,-64.48,2.4382108139
2015-09-02,644.91,15.35,-2.91,-14.78,-23.05,-14.83,32.44,26.8,0.88,-34.57,-1.21877471275
2015-09-03,637.05,-7.86,7.49,-10.77,-22.64,-30.91,-22.69,24.58,18.94,-6.98,-1.26991601915
2015-09-04,628.96,-8.09,-15.95,-0.6,-18.86,-30.73,-39.0,-30.78,16.49,10.85,2.37216993132
2015-09-08,643.88,14.92,6.83,-1.03,14.32,-3.94,-15.81,-24.08,-15.86,31.41,-0.0729949680065
2015-09-09,643.41,-0.47,14.45,6.36,-1.5,13.85,-4.41,-16.28,-24.55,-16.33,1.19208591722
2015-09-10,651.08,7.67,7.2,22.12,14.03,6.17,21.52,3.26,-8.61,-16.88,0.648153836702
2015-09-11,655.3,4.22,11.89,11.42,26.34,18.25,10.39,25.74,7.48,-4.39,-0.431863268732
2015-09-14,652.47,-2.83,1.39,9.06,8.59,23.51,15.42,7.56,22.91,4.65,1.93112327004
2015-09-15,665.07,12.6,9.77,13.99,21.66,21.19,36.11,28.02,20.16,35.51,0.0676620506112
2015-09-16,665.52,0.45,13.05,10.22,14.44,22.11,21.64,36.56,28.47,20.61,0.924089433826
2015-09-17,671.67,6.15,6.6,19.2,16.37,20.59,28.26,27.79,42.71,34.62,-1.60048833505
2015-09-18,660.92,-10.75,-4.6,-4.15,8.45,5.62,9.84,17.51,17.04,31.96,0.91690370998
2015-09-21,666.98,6.06,-4.69,1.46,1.91,14.51,11.68,15.9,23.57,23.1,-2.06602896639
2015-09-22,653.2,-13.78,-7.72,-18.47,-12.32,-11.87,0.73,-2.1,2.12,9.79,0.0137783221065
2015-09-23,653.29,0.0899999999999,-13.69,-7.63,-18.38,-12.23,-11.78,0.82,-2.01,2.21,0.247975631037
2015-09-24,654.91,1.62,1.71,-12.07,-6.01,-16.76,-10.61,-10.16,2.44,-0.39,-2.25374478936
2015-09-25,640.15,-14.76,-13.14,-13.05,-26.83,-20.77,-31.52,-25.37,-24.92,-12.32,-2.48379286105
2015-09-28,624.25,-15.9,-30.66,-29.04,-28.95,-42.73,-36.67,-47.42,-41.27,-40.82,-0.26271525831
2015-09-29,622.61,-1.64,-17.54,-32.3,-30.68,-30.59,-44.37,-38.31,-49.06,-42.91,2.34336101251
2015-09-30,637.2,14.59,12.95,-2.95,-17.71,-16.09,-16.0,-29.78,-23.72,-34.47,0.75329566855
2015-10-01,642.0,4.8,19.39,17.75,1.85,-12.91,-11.29,-11.2,-24.98,-18.92,2.33489096573
2015-10-02,656.99,14.99,19.79,34.38,32.74,16.84,2.08,3.7,3.79,-9.99,2.23595488516
2015-10-05,671.68,14.69,29.68,34.48,49.07,47.43,31.53,16.77,18.39,18.48,-0.00595521676989
2015-10-06,671.64,-0.04,14.65,29.64,34.44,49.03,47.39,31.49,16.73,18.35,-0.24417842892
2015-10-07,670.0,-1.64,-1.68,13.01,28.0,32.8,47.39,45.75,29.85,15.09,-0.44776119403
2015-10-08,667.0,-3.0,-4.64,-4.68,10.01,25.0,29.8,44.39,42.75,26.85,0.635682158921
2015-10-09,671.24,4.24,1.24,-0.4,-0.44,14.25,29.24,34.04,48.63,46.99,0.773195876289
2015-10-12,676.43,5.19,9.43,6.43,4.79,4.75,19.44,34.43,39.23,53.82,0.996407610544
2015-10-13,683.17,6.74,11.93,16.17,13.17,11.53,11.49,26.18,41.17,45.97,-0.40399900464
